view_count	title_talk	categories	duration_talk	like_count	dislike_count	average_rating	talkid	rownr	film_date	published_date	comments	description	duration_vid	event	main_speaker	name	num_speaker	speaker_occupation	title_vid	views
175992	One year of turning the world inside out | JR	['People & Blogs']	392	898	135	4.47725057602	Gn2W3X_pGh4	1235	1330560000	1337353546	68	Street artist JR made a wish in 2011: Join me in a worldwide photo project to show the world its true face. One year after making his TED Prize wish, he shows how giant posters of human faces, pasted in public, are connecting communities, making change, and turning the world inside out.	391	TED2012	JR	JR: One year of turning the world inside out	1	Street artist	One year of turning the world inside out	1128212
1029465	Why thinking you're ugly is bad for you | Meaghan Ramsey	['Nonprofits & Activism']	726	20196	620	4.88086080551	gXlIAS-rI4E	1836	1410912000	1412700366	206	About 10,000 people a month Google the phrase, “Am I ugly?” Meaghan Ramsey of the Dove Self-Esteem Project has a feeling that many of them are young girls. In a deeply unsettling talk, she walks us through the surprising impacts of low body and image confidence—from lower grade point averages to greater risk-taking with drugs and alcohol. And then shares the key things all of us can do to disrupt this reality.	722	TED@Unilever	Meaghan Ramsey	Meaghan Ramsey: Why thinking you're ugly is bad for you	1	Self-esteem advocate	Why thinking you're ugly is bad for you	3590381
951119	The magic of truth and lies (and iPods) | Marco Tempest	['Entertainment']	307	8971	275	4.88102960587	fumsXEuiLyk	1001	1310601600	1313162529	380	Using three iPods like magical props, Marco Tempest spins a clever, surprisingly heartfelt meditation on truth and lies, art and emotion.	307	TEDGlobal 2011	Marco Tempest	Marco Tempest: The magic of truth and lies (and iPods)	1	Techno-illusionist	The magic of truth and lies (and iPods)	5447236
164723	How to grow a forest in your backyard | Shubhendu Sharma	['Science & Technology']	552	6054	53	4.96528577805	mjUsobGWhs8	2247	1463529600	1468507362	59	Forests don't have to be far-flung nature reserves, isolated from human life. Instead, we can grow them right where we are -- even in cities. Eco-entrepreneur and TED Fellow Shubhendu Sharma grows ultra-dense, biodiverse mini-forests of native species in urban areas by engineering soil, microbes and biomass to kickstart natural growth processes. Follow along as he describes how to grow a 100-year-old forest in just 10 years, and learn how you can get in on this tiny jungle party.	551	TED@BCG Paris	Shubhendu Sharma	Shubhendu Sharma: How to grow a forest in your backyard	1	Eco-entrepreneur	How to grow a forest in your backyard	1320671
111914	Miguel Nicolelis: Brain-to-brain communication has arrived. How we did it	['Science & Technology']	1142	2569	62	4.9057393074	HQzXqjT0w3k	1903	1413331200	1422288314	113	"You may remember neuroscientist Miguel Nicolelis — he built the brain-controlled exoskeleton that allowed a paralyzed man to kick the first ball of the 2014 World Cup. What’s he working on now? Building ways for two minds (rats and monkeys, for now) to send messages brain to brain. Watch to the end for an experiment that, as he says, will go to ""the limit of your imagination."""	1137	TEDGlobal 2014	Miguel Nicolelis	Miguel Nicolelis: Brain-to-brain communication has arrived. How we did it	1	Neuroscientist	Brain-to-brain communication has arrived. How we did it	1304427
162030	Sean Carroll: Distant time and the hint of a multiverse	['Science & Technology']	954	2563	49	4.9249615669299995	Y350oOiunf4	929	1294963200	1304563200	363	Cosmologist Sean Carroll attacks -- in an entertaining and thought-provoking tour through the nature of time and the universe -- a deceptively simple question: Why does time exist at all? The potential answers point to a surprising view of the nature of the universe, and our place in it.	954	TEDxCaltech	Sean Carroll	Sean Carroll: Distant time and the hint of a multiverse	1	Physicist, cosmologist	Distant time and the hint of a multiverse	1549458
52709	How I turned a deadly plant into a thriving business | Achenyo Idachaba	['People & Blogs']	437	1749	37	4.9171333313000005	iqEHuB-T2qQ	2122	1432684800	1453391376	56	The water hyacinth may look like a harmless, even beautiful flowering plant -- but it's actually an invasive aquatic weed that clogs waterways, stopping trade, interrupting schooling and disrupting everyday life. In this scourge, green entrepreneur Achenyo Idachaba saw opportunity. Follow her journey as she turns weeds into woven wonders.	437	TEDWomen 2015	Achenyo Idachaba	Achenyo Idachaba: How I turned a deadly plant into a thriving business	1	Green entrepreneur	How I turned a deadly plant into a thriving business	1716203
805666	Ze Frank: Are you human?	['Entertainment']	274	14682	407	4.89210700989	ccIt-qRQBoI	1791	1395273600	1405696133	251	Have you ever wondered: Am I a human being? Ze Frank suggests a series of simple questions that will determine this. Please relax and follow the prompts. Let's begin …	274	TED2014	Ze Frank	Ze Frank: Are you human?	1	Humorist, web artist	Are you human?	4058219
202851	What young women believe about their own sexual pleasure | Peggy Orenstein	['People & Blogs']	1020	NA	NA	4.32551670074	mWA2uL8zXPI	2405	1477440000	1489590014	101	"Why do girls feel empowered to engage in sexual activity but not to enjoy it? For three years, author Peggy Orenstein interviewed girls ages 15 to 20 about their attitudes toward and experiences of sex. She discusses the pleasure that's largely missing from their sexual encounters and calls on us to close the ""orgasm gap"" by talking candidly with our girls from an early age about sex, bodies, pleasure and intimacy."	1020	TEDWomen 2016	Peggy Orenstein	Peggy Orenstein: What young women believe about their own sexual pleasure	1	Journalist, author	What young women believe about their own sexual pleasure	1750573
71525	The data behind Hollywood's sexism | Stacy Smith	['People & Blogs']	944	1687	4130	2.16004824638	7kkRkhAXZGg	2391	1477440000	1487951404	100	Where are all the women and girls in film? Social scientist Stacy Smith analyzes how the media underrepresents and portrays women -- and the potentially destructive effects those portrayals have on viewers. She shares hard data behind gender bias in Hollywood, where on-screen males outnumber females three to one (and behind-the-camera workers fare even worse.)	944	TEDWomen 2016	Stacy Smith	Stacy Smith: The data behind Hollywood's sexism	1	Media researcher	The data behind Hollywood's sexism	891398
67377	What we don't know about mother's milk | Katie Hinde	['People & Blogs']	600	1675	347	4.3135509491	Bo8YN3oB0Cw	2415	1477440000	1490713650	39	Breast milk grows babies' bodies, fuels neurodevelopment, provides essential immunofactors and safeguards against famine and disease -- why, then, does science know more about tomatoes than mother's milk? Katie Hinde shares insights into this complex, life-giving substance and discusses the major gaps scientific research still needs to fill so we can better understand it.	599	TEDWomen 2016	Katie Hinde	Katie Hinde: What we don't know about mother's milk	1	Lactation researcher	What we don't know about mother's milk	1107309
186918	Michael Pollan: A plant's-eye view	['Science & Technology']	1052	860	42	4.81374740601	TQPN1O03z8I	188	1172880000	1202346240	165	What if human consciousness isn't the end-all and be-all of Darwinism? What if we are all just pawns in corn's clever strategy game to rule the Earth? Author Michael Pollan asks us to see the world from a plant's-eye view.	1045	TED2007	Michael Pollan	Michael Pollan: A plant's-eye view	1	Environmental writer	A plant's-eye view	1359400
65041	Jill Sobule: A happy song about global warming	['Music']	173	224	40	4.39393949509	9zcSdv3j7zs	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
38228	Paul Rothemund: Casting spells with DNA	['Science & Technology']	418	152	7	4.8238992691	Yn1snjEtk54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
84886	The playful wonderland behind great inventions | Steven Johnson	['Science & Technology']	445	2459	34	4.94544744492	hLltkC-G5dY	2327	1477008000	1479311284	45	Necessity is the mother of invention, right? Well, not always. Steven Johnson shows us how some of the most transformative ideas and technologies, like the computer, didn't emerge out of necessity at all but instead from the strange delight of play. Share this captivating, illustrated exploration of the history of invention. Turns out, you'll find the future wherever people are having the most fun.	445	TED Studio	Steven Johnson	Steven Johnson: The playful wonderland behind great inventions	1	Writer	The playful wonderland behind great inventions	1122671
115512	How to practice safe sexting | Amy Adele Hasinoff	['Education']	865	1954	966	3.67671227455	M_4x6G0zzeg	2383	1466812800	1487088188	53	Sexting, like anything that's fun, runs its risks -- but a serious violation of privacy shouldn't be one of them. Amy Adele Hasinoff looks at problematic responses to sexting in mass media, law and education, offering practical solutions for how individuals and tech companies can protect sensitive (and, ahem, potentially scandalous) digital files.	865	TEDxMileHigh	Amy Adele Hasinoff	Amy Adele Hasinoff: How to practice safe sexting	1	Communications researcher	How to practice safe sexting	1240167
121865	Clay Shirky: How the Internet will (one day) transform government	['News & Politics']	1113	3036	48	4.93774318695	CEN4XNth61o	1340	1340668800	1348584705	202	The open-source world has learned to deal with a flood of new, oftentimes divergent, ideas using hosting services like GitHub -- so why can’t governments? In this rousing talk Clay Shirky shows how democracies can take a lesson from the Internet, to be not just transparent but also to draw on the knowledge of all their citizens.	1112	TEDGlobal 2012	Clay Shirky	Clay Shirky: How the Internet will (one day) transform government	1	Social Media Theorist	How the Internet will (one day) transform government	1245095
64308	Can a computer write poetry? | Oscar Schwartz	['Entertainment']	656	1491	109	4.72749996185	UpkAqPEcMyE	2121	1432080000	1453305966	90	If you read a poem and feel moved by it, but then find out it was actually written by a computer, would you feel differently about the experience? Would you think that the computer had expressed itself and been creative, or would you feel like you had fallen for a cheap trick? In this talk, writer Oscar Schwartz examines why we react so strongly to the idea of a computer writing poetry -- and how this reaction helps us understand what it means to be human.	656	TEDxYouth@Sydney	Oscar Schwartz	Oscar Schwartz: Can a computer write poetry?	1	Writer and poet	Can a computer write poetry?	764500
77631	A sci-fi vision of love from a 318-year-old hologram | Monica Byrne	['Entertainment']	759	1482	844	3.54858136177	8HfoKd873HY	2200	1455753600	1462460685	120	"Science fiction writer Monica Byrne imagines rich worlds populated with characters who defy our racial, social and gender stereotypes. In this performance, Byrne appears as a hologram named Pilar, transmitting a story of love and loss back to us from a near future when humans have colonized the universe. ""It's always funny what you think the future is going to be like versus what it turns out to be,"" she says."	758	TED2016	Monica Byrne	Monica Byrne: A sci-fi vision of love from a 318-year-old hologram	1	Author and playwright	A sci-fi vision of love from a 318-year-old hologram	876021
1168022	My son was a Columbine shooter. This is my story | Sue Klebold	['People & Blogs']	918	NA	NA	4.6247882843	BXlnrFpCu0c	2374	1480464000	1486051372	133	Sue Klebold is the mother of Dylan Klebold, one of the two shooters who committed the Columbine High School massacre, murdering 12 students and a teacher. She's spent years excavating every detail of her family life, trying to understand what she could have done to prevent her son's violence. In this difficult, jarring talk, Klebold explores the intersection between mental health and violence, advocating for parents and professionals to continue to examine the link between suicidal and homicidal thinking.	918	TEDMED 2016	Sue Klebold	Sue Klebold: My son was a Columbine shooter. This is my story	1	Activist	My son was a Columbine shooter. This is my story	2359347
164810	Know your worth, and then ask for it | Casey Brown	['People & Blogs']	502	3082	473	4.46779203415	PaxNc5-qn6s	2420	1432771200	1491231086	56	Your boss probably isn't paying you what you're worth -- instead, they're paying you what they think you're worth. Take the time to learn how to shape their thinking. Pricing consultant Casey Brown shares helpful stories and learnings that can help you better communicate your value and get paid for your excellence.	502	TEDxColumbusWomen	Casey Brown	Casey Brown: Know your worth, and then ask for it	1	Pricing consultant	Know your worth, and then ask for it	2032751
118292	Elizabeth Pisani: Sex, drugs and HIV -- let's get rational	['Nonprofits & Activism']	1306	1259	53	4.83841466904	LoXAAEy6YQU	656	1265932800	1270458960	266	"Armed with bracing logic, wit and her ""public-health nerd"" glasses, Elizabeth Pisani reveals the myriad of inconsistencies in today's political systems that prevent our dollars from effectively fighting the spread of HIV. Her research with at-risk populations -- from junkies in prison to sex workers on the street in Cambodia -- demonstrates the sometimes counter-intuitive measures that could stall the spread of this devastating disease."	1154	TED2010	Elizabeth Pisani	Elizabeth Pisani: Sex, drugs and HIV -- let's get rational	1	Author	Sex, drugs and HIV -- let's get rational	1222800
56570	Adam Ostrow: After your final status update	['People & Blogs']	330	644	222	3.97459578514	D03n5dAmBSE	991	1310342400	1312210014	189	Many of us have a social media presence -- a virtual personality made up of status updates, tweets and connections, stored in the cloud. Adam Ostrow asks a big question: What happens to that personality after you've died? Could it ... live on?	329	TEDGlobal 2011	Adam Ostrow	Adam Ostrow: After your final status update	1	Journalist	After your final status update	1134961
37446	Bruce Aylward: How we'll stop polio for good	['Science & Technology']	1390	582	13	4.91260480881	19KkFCQz8WQ	943	1299110400	1306248840	97	Polio is almost completely eradicated. But as Bruce Aylward says: Almost isn't good enough with a disease this terrifying. Aylward lays out the plan to continue the scientific miracle that ended polio in most of the world -- and to snuff it out everywhere, forever.	1389	TED2011	Bruce Aylward	Bruce Aylward: How we'll stop polio for good	1	Epidemiologist	How we'll stop polio for good	509375
37289	Alex Tabarrok on how ideas trump crises	['News & Politics']	874	372	106	4.11297082901	Ip2-Qa50uBI	435	1233964800	1240794000	202	"The ""dismal science"" truly shines in this optimistic talk, as economist Alex Tabarrok argues free trade and globalization are shaping our once-divided world into a community of idea-sharing more healthy, happy and prosperous than anyone's predictions."	873	TED2009	Alex Tabarrok	Alex Tabarrok: How ideas trump crises	1	Economist	How ideas trump crises	748739
38123	Shereen El-Feki: How to fight an epidemic of bad laws	['People & Blogs']	929	585	199	3.98469376564	O0JDDyqtSVY	1241	1334707200	1337871601	108	There is an epidemic of HIV, and with it an epidemic of bad laws -- laws that effectively criminalize being HIV positive. At the TEDxSummit in Doha, TED Fellow Shereen El-Feki gives a forceful argument that these laws, based in stigma, are actually helping the disease spread.	928	TEDxSummit	Shereen El-Feki	Shereen El-Feki: HIV -- how to fight an epidemic of bad laws	1	Arab sexuality expert	HIV -- how to fight an epidemic of bad laws	493782
60080	Paul Pholeros: How to reduce poverty? Fix homes	['Nonprofits & Activism']	1059	1058	27	4.90046072006	XDBWEKBq0_w	1530	1367625600	1371740469	108	"In 1985, architect Paul Pholeros was challenged to ""stop people getting sick"" in a small indigenous community in south Australia. And it meant thinking way beyond medicine. In this sparky, interactive talk, Pholeros shares his work with Healthabitat, which works to reduce poverty through practical design fixes -- in Australia and beyond."	1059	TEDxSydney	Paul Pholeros	Paul Pholeros: How to reduce poverty? Fix homes	1	Architect	How to reduce poverty? Fix homes	1330614
107357	Kwame Anthony Appiah: Is religion good or bad? (This is a trick question)	['People & Blogs']	881	1075	764	3.33822727203	X2et2KO8gcY	1767	1400112000	1402931047	453	Plenty of good things are done in the name of religion, and plenty of bad things too. But what is religion, exactly — is it good or bad, in and of itself? Philosopher Kwame Anthony Appiah offers a generous, surprising view.	880	TEDSalon NY2014	Kwame Anthony Appiah	Kwame Anthony Appiah: Is religion good or bad? (This is a trick question)	1	Philosopher	Is religion good or bad? (This is a trick question)	1569284
100479	Tom Wujec demos the 13th-century astrolabe	['Science & Technology']	718	711	58	4.69830942154	yioZhHe1i5M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
54937	Ariel Garten: Know thyself, with a brain scanner	['Science & Technology']	904	527	318	3.4946744442	8rzlrItooG4	857	1316736000	1296058080	146	"Imagine playing a video game controlled by your mind. Now imagine that game also teaches you about your own patterns of stress, relaxation and focus. Ariel Garten shows how looking at our own brain activity gives new meaning to the ancient dictum ""know thyself."""	904	TEDxToronto 2011	Ariel Garten	Ariel Garten: Know thyself, with a brain scanner	1	Artist, scientist and entrepreneur	Know thyself, with a brain scanner	399314
1020175	Let's use video to reinvent education | Salman Khan	['Science & Technology']	1227	12193	127	4.95876646042	nTFEUsudhfs	885	1299024000	1299681960	548	"Salman Khan talks about how and why he created the remarkable Khan Academy, a carefully structured series of educational videos offering complete curricula in math and, now, other subjects. He shows the power of interactive exercises, and calls for teachers to consider flipping the traditional classroom script -- give students video lectures to watch at home, and do ""homework"" in the classroom with the teacher available to help."	1227	TED2011	Sal Khan	Sal Khan: Let's use video to reinvent education	1	Educator and social entrepreneur	Let's use video to reinvent education	4609857
90051	Abigail Washburn: Building US-China relations ... by banjo	['Music']	394	1077	142	4.5340442657499995	RDIy58g9n2k	1204	1330300800	1334329344	124	TED Fellow Abigail Washburn wanted to be a lawyer improving US-China relations -- until she picked up a banjo. She tells a moving story of the remarkable connections she's formed touring across the United States and China while playing that banjo and singing in Chinese.	394	TED2012	Abigail Washburn	Abigail Washburn: Building US-China relations ... by banjo	1	Clawhammer banjo player	Building US-China relations ... by banjo	981351
13427	Brenda Romero: Gaming for understanding	['Science & Technology']	560	191	7	4.8585858345	1yVdhRyTxaM	1216	1320969600	1335709649	130	It's never easy to get across the magnitude of complex tragedies -- so when Brenda Romero's daughter came home from school asking about slavery, she did what she does for a living -- she designed a game. She describes the surprising effectiveness of this game, and others, in helping the player really understand the story.	563	TEDxPhoenix	Brenda Romero	Brenda Romero: Gaming for understanding	1	Game designer	Gaming for understanding	490092
21601	Lucien Engelen: Crowdsource your health	['Science & Technology']	373	229	34	4.48288965225	dWZP8cUEB7Y	1145	1301875200	1329322072	42	You can use your smartphone to find a local ATM, but what if you need a defibrillator? Lucien Engelen shows us online innovations that are changing the way we save lives, including a crowdsourced map of local AEDs.	372	TEDxMaastricht	Lucien Engelen	Lucien Engelen: Crowdsource your health	1	Healthcare innovator	Crowdsource your health	288585
117156	I survived a terrorist attack. Here's what I learned | Gill Hicks	['Nonprofits & Activism']	638	3079	300	4.64486551285	VJoQj00RZHg	2230	1464048000	1466433853	43	Gill Hicks's story is one of compassion and humanity, emerging from the ashes of chaos and hate. A survivor of the London terrorist bombings on July 7, 2005, she shares her story of the events of that day -- and the profound lessons that came as she learned how to live on.	637	TEDxSydney	Gill Hicks	Gill Hicks: I survived a terrorist attack. Here's what I learned	1	Survivor and activist	I survived a terrorist attack. Here's what I learned	813426
101879	Nicolas Perony: Puppies! Now that I've got your attention, complexity theory	['Science & Technology']	825	1219	42	4.8667721748399995	0Y8-IzP01lw	1669	1380758400	1391097709	44	Animal behavior isn't complicated, but it is complex. Nicolas Perony studies how individual animals -- be they Scottish Terriers, bats or meerkats -- follow simple rules that, collectively, create larger patterns of behavior. And how this complexity born of simplicity can help them adapt to new circumstances, as they arise.	825	TEDxZurich 2013	Nicolas Perony	Nicolas Perony: Puppies! Now that I’ve got your attention, complexity theory	1	Animal scientist	Puppies! Now that I’ve got your attention, complexity theory	965291
78809	Annette Heuser: The 3 agencies with the power to make or break economies	['News & Politics']	590	995	88	4.67497682571	tZYkjaKNr_o	1689	1370563200	1393602268	92	The way we rate national economies is all wrong, says rating agency reformer Annette Heuser. With mysterious and obscure methods, three private US-based credit rating agencies wield immense power over national economies across the globe, and the outcomes can be catastrophic. But what if there was another way? In this bold talk, Heuser shares her vision for a nonprofit agency that would bring more equality and justice into the mix.	589	TEDGlobal 2013	Annette Heuser	Annette Heuser: The 3 agencies with the power to make or break economies	1	Rating agency reformer	The 3 agencies with the power to make or break economies	1210381
76253	How we can end sexual harassment at work | Gretchen Carlson	['Nonprofits & Activism']	885	2253	2105	3.06792116165	qWNae7vYK6s	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118120	Marcel Dicke: Why not eat insects?	['Science & Technology']	1115	1028	53	4.8038854599	O6GimGZz6a8	823	1279065600	1291215600	297	Marcel Dicke makes an appetizing case for adding insects to everyone's diet. His message to squeamish chefs and foodies: delicacies like locusts and caterpillars compete with meat in flavor, nutrition and eco-friendliness.	994	TEDGlobal 2010	Marcel Dicke	Marcel Dicke: Why not eat insects?	1	Ecological entomologist	Why not eat insects?	1393541
71634	Raghava KK: My 5 lives as an artist	['Entertainment']	1104	911	42	4.82371473312	I_4IK8CiLg8	624	1265932800	1267175460	189	With endearing honesty and vulnerability, Raghava KK tells the colorful tale of how art has taken his life to new places, and how life experiences in turn have driven his multiple reincarnations as an artist -- from cartoonist to painter, media darling to social outcast, and son to father.	1075	TED2010	Raghava KK	Raghava KK: My 5 lives as an artist	1	Artist	My 5 lives as an artist	674090
118552	Anna Deavere Smith: Four American characters	['Entertainment']	1431	554	21	4.85391283035	KR8SwPmCFd4	59	1109289600	1170979860	111	"Writer and actor Anna Deavere Smith gives life to author Studs Terkel, convict Paulette Jenkins, a Korean shopkeeper and a bull rider, excerpts from her solo show ""On the Road: A Search for American Character."""	1385	TED2005	Anna Deavere Smith	Anna Deavere Smith: Four American characters	1	Actor, playwright, social critic	Four American characters	978825
69473	Archeology from space | Sarah Parcak	['Science & Technology']	320	754	46	4.76999998093	YFC5CwZVCEw	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
687653	The mystery box | JJ Abrams	['Entertainment']	1082	10349	254	4.90417814255	vpjVgF5JDq8	175	1172880000	1199944800	227	J.J. Abrams traces his love for the unseen mystery –- a passion that's evident in his films and TV shows, including Lost, Star Trek and the upcoming Star Wars VII -- back to its magical beginnings.	1082	TED2007	J.J. Abrams	J.J. Abrams: The mystery box	1	Filmmaker	The mystery box	3519656
15963	Marisa Fick-Jordan: The wonders of Zulu wire art	['Education']	154	70	16	4.25581407547	PzyAP4zLb6w	264	1181088000	1216666500	15	In this short, image-packed talk, Marisa Fick-Jordan talks about how a village of traditional Zulu wire weavers built a worldwide market for their dazzling work.	153	TEDGlobal 2007	Marisa Fick-Jordan	Marisa Fick-Jordan: The wonder of Zulu wire art	1	Craft artist, product designer	The wonder of Zulu wire art	294961
112566	A new way to study the brain's invisible secrets | Ed Boyden	['Science & Technology']	795	2332	67	4.88828659058	CDdpQSLr7YE	2252	1466899200	1469114079	49	Neuroengineer Ed Boyden wants to know how the tiny biomolecules in our brains generate emotions, thoughts and feelings -- and he wants to find the molecular changes that lead to disorders like epilepsy and Alzheimer's. Rather than magnify these invisible structures with a microscope, he wondered: What if we physically enlarge them and make them easier to see? Learn how the same polymers used to make baby diapers swell could be a key to better understanding our brains.	795	TEDSummit	Ed Boyden	Ed Boyden: A new way to study the brain's invisible secrets	1	Neuroengineer	A new way to study the brain's invisible secrets	1260112
2744960	How I hacked online dating | Amy Webb	['People & Blogs']	1047	46280	5427	4.58017301559	d6wG_sAdP0U	1592	1365638400	1380727278	404	Amy Webb was having no luck with online dating. The dates she liked didn't write her back, and her own profile attracted crickets (and worse). So, as any fan of data would do: she started making a spreadsheet. Hear the story of how she went on to hack her online dating life -- with frustrating, funny and life-changing results.	1047	TEDSalon NY2013	Amy Webb	Amy Webb: How I hacked online dating	1	Founder and CEO, Future Today Institute	How I hacked online dating	6298610
68765	Dave Troy: Social maps that reveal a city's intersections — and separations	['Science & Technology']	333	640	144	4.26530599594	PhVP1tNeGyY	1882	1413158400	1418400642	65	Every city has its neighborhoods, cliques and clubs, the hidden lines that join and divide people in the same town. What can we learn about cities by looking at what people share online? Starting with his own home town of Baltimore, Dave Troy has been visualizing what the tweets of city dwellers reveal about who lives there, who they talk to — and who they don’t.	328	TEDGlobal 2014	Dave Troy	Dave Troy: Social maps that reveal a city's intersections — and separations	1	Technologist	Social maps that reveal a city's intersections — and separations	1307615
23675	"Deborah Scranton: Scenes from ""The War Tapes"""	['News & Politics']	1069	111	11	4.63934421539	bGV5-DJ5_QU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
110529	How to see past your own perspective and find truth | Michael Patrick Lynch	['People & Blogs']	866	2664	117	4.83171510696	HDjM5lw8OYo	2467	1492992000	1496674795	35	The more we read and watch online, the harder it becomes to tell the difference between what's real and what's fake. It's as if we know more but understand less, says philosopher Michael Patrick Lynch. In this talk, he dares us to take active steps to burst our filter bubbles and participate in the common reality that actually underpins everything.	866	TED2017	Michael Patrick Lynch	Michael Patrick Lynch: How to see past your own perspective and find truth	1	Philosopher	How to see past your own perspective and find truth	1264166
104093	Dare to refuse the origin myths that claim who you are | Chetan Bhatt	['People & Blogs']	1156	2183	191	4.67818021774	hz2ONnzRANs	2529	1429833600	1504276143	45	"We all have origin stories and identity myths, our tribal narratives that give us a sense of security and belonging. But sometimes our small-group identities can keep us from connecting with humanity as a whole -- and even keep us from seeing others as human. In a powerful talk about how we understand who we are, Chetan Bhatt challenges us to think creatively about each other and our future. As he puts it: it's time to change the question from ""Where are you from?"" to ""Where are you going?"""	1156	TEDxExeter	Chetan Bhatt	Chetan Bhatt: Dare to refuse the origin myths that claim who you are	1	Sociologist, human rights activist	Dare to refuse the origin myths that claim who you are	857850
128386	How to build a business that lasts 100 years | Martin Reeves	['People & Blogs']	895	1992	75	4.85486221313	l1fodZNF1GI	2255	1463529600	1470755090	45	If you want to build a business that lasts, there may be no better place to look for inspiration than your own immune system. Join strategist Martin Reeves as he shares startling statistics about shrinking corporate life spans and explains how executives can apply six principles from living organisms to build resilient businesses that flourish in the face of change.	894	TED@BCG Paris	Martin Reeves	Martin Reeves: How to build a business that lasts 100 years	1	Strategist	How to build a business that lasts 100 years	1677142
40913	Carolyn Porco: Could a Saturn moon harbor life?	['Science & Technology']	280	355	17	4.8172044754000005	l2_0V1DeDa4	453	1233878400	1242896460	181	Carolyn Porco shares exciting new findings from the Cassini spacecraft's recent sweep of one of Saturn's moons, Enceladus. Samples gathered from the moon's icy geysers hint that an ocean under its surface could harbor life.	209	TED2009	Carolyn Porco	Carolyn Porco: Could a Saturn moon harbor life?	1	Planetary scientist	Could a Saturn moon harbor life?	884578
298644	Exploring the mind of a killer | Jim Fallon	['Science & Technology']	425	2334	130	4.78896093369	u2V0vOFexY4	489	1233792000	1247735400	155	Psychopathic killers are the basis for some must-watch TV, but what really makes them tick? Neuroscientist Jim Fallon talks about brain scans and genetic analysis that may uncover the rotten wiring in the nature (and nurture) of murderers. In a too-strange-for-fiction twist, he shares a fascinating family history that makes his work chillingly personal.	392	TED2009	Jim Fallon	Jim Fallon: Exploring the mind of a killer	1	Neurobiologist	Exploring the mind of a killer	2064604
596873	The deadly genius of drug cartels | Rodrigo Canales	['News & Politics']	1076	5661	446	4.70787620544	VYU25aJpg5o	1616	1380585600	1383580874	286	Up to 100,000 people died in drug-related violence in Mexico in the last 6 years. We might think this has nothing to do with us, but in fact we are all complicit, says Yale professor Rodrigo Canales in this unflinching talk that turns conventional wisdom about drug cartels on its head. The carnage is not about faceless, ignorant goons mindlessly killing each other but is rather the result of some seriously sophisticated brand management.	1072	TEDSalon NY2013	Rodrigo Canales	Rodrigo Canales: The deadly genius of drug cartels	1	Business professor	The deadly genius of drug cartels	2225283
67364	Lee Cronin: Print your own medicine	['Science & Technology']	187	778	56	4.73141479492	mAEqvn7B2Qg	1431	1340668800	1360252949	210	Chemist Lee Cronin is working on a 3D printer that, instead of objects, is able to print molecules. An exciting potential long-term application: printing your own medicine using chemical inks.	186	TEDGlobal 2012	Lee Cronin	Lee Cronin: Print your own medicine	1	Chemist	Print your own medicine	987709
239116	Gever Tulley: 5 dangerous things you should let your kids do	['Education']	560	1489	52	4.8650226593	C-VacaaN75o	171	1172880000	1198200420	435	At TED U, Gever Tulley, founder of the Tinkering School, spells out 5 dangerous things you should let your kids do -- and why a little danger is good for both kids and grownups.	558	TED2007	Gever Tulley	Gever Tulley: 5 dangerous things you should let your kids do	1	Tinkerer	5 dangerous things you should let your kids do	4364865
38393	Ian Ritchie: The day I turned down Tim Berners-Lee	['Science & Technology']	342	446	28	4.763712883	sz77x05rySc	1035	1310342400	1318432631	58	Imagine it's late 1990, and you've just met a nice young man named Tim Berners-Lee, who starts telling you about his proposed system called the World Wide Web. Ian Ritchie was there. And ... he didn't buy it. A short story about information, connectivity and learning from mistakes.	341	TEDGlobal 2011	Ian Ritchie	Ian Ritchie: The day I turned down Tim Berners-Lee	1	Software entrepreneur	The day I turned down Tim Berners-Lee	576592
41417	Frank Gehry: From 1990, defending a vision for architecture	['Science & Technology']	2672	107	8	4.72173929214	Sp7ZjH2IHJ8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
455135	The silent drama of photography | Sebastião Salgado	['Travel & Events']	1013	5765	73	4.94998264313	qH4GAXXH29s	1491	1361836800	1367420289	126	Economics PhD Sebastião Salgado only took up photography in his 30s, but the discipline became an obsession. His years-long projects beautifully capture the human side of a global story that all too often involves death, destruction or decay. Here, he tells a deeply personal story of the craft that nearly killed him, and shows breathtaking images from his latest work, Genesis, which documents the world's forgotten people and places.	1013	TED2013	Sebastião Salgado	Sebastião Salgado: The silent drama of photography	1	Photojournalist	The silent drama of photography	1593382
