id	name	count	talkid
2	'Confusing'	27	NA
1	'Beautiful'	1228	NA
10	'Inspiring'	169	uo7w3g24DWo
24	'Persuasive'	112	uo7w3g24DWo
22	'Fascinating'	42	uo7w3g24DWo
8	'Informative'	139	uo7w3g24DWo
3	'Courageous'	91	uo7w3g24DWo
25	'OK'	64	uo7w3g24DWo
21	'Unconvincing'	31	uo7w3g24DWo
2	'Confusing'	17	uo7w3g24DWo
11	'Longwinded'	13	uo7w3g24DWo
26	'Obnoxious'	8	uo7w3g24DWo
7	'Funny'	12	uo7w3g24DWo
23	'Jaw-dropping'	19	uo7w3g24DWo
9	'Ingenious'	18	uo7w3g24DWo
1	'Beautiful'	6	uo7w3g24DWo
10	'Inspiring'	957	-Ht4qiDRZE8
22	'Fascinating'	686	-Ht4qiDRZE8
9	'Ingenious'	1443	-Ht4qiDRZE8
7	'Funny'	325	-Ht4qiDRZE8
23	'Jaw-dropping'	420	-Ht4qiDRZE8
8	'Informative'	470	-Ht4qiDRZE8
25	'OK'	31	-Ht4qiDRZE8
3	'Courageous'	40	-Ht4qiDRZE8
1	'Beautiful'	53	-Ht4qiDRZE8
24	'Persuasive'	161	-Ht4qiDRZE8
21	'Unconvincing'	8	-Ht4qiDRZE8
2	'Confusing'	2	-Ht4qiDRZE8
26	'Obnoxious'	8	-Ht4qiDRZE8
11	'Longwinded'	4	-Ht4qiDRZE8
22	'Fascinating'	370	xossR6eHv3I
8	'Informative'	392	xossR6eHv3I
24	'Persuasive'	40	xossR6eHv3I
11	'Longwinded'	53	xossR6eHv3I
25	'OK'	84	xossR6eHv3I
1	'Beautiful'	84	xossR6eHv3I
10	'Inspiring'	86	xossR6eHv3I
23	'Jaw-dropping'	47	xossR6eHv3I
9	'Ingenious'	36	xossR6eHv3I
7	'Funny'	29	xossR6eHv3I
2	'Confusing'	5	xossR6eHv3I
3	'Courageous'	3	xossR6eHv3I
26	'Obnoxious'	8	xossR6eHv3I
21	'Unconvincing'	9	xossR6eHv3I
10	'Inspiring'	232	x4lA-M3zbdU
8	'Informative'	246	x4lA-M3zbdU
9	'Ingenious'	322	x4lA-M3zbdU
22	'Fascinating'	343	x4lA-M3zbdU
23	'Jaw-dropping'	245	x4lA-M3zbdU
3	'Courageous'	36	x4lA-M3zbdU
24	'Persuasive'	94	x4lA-M3zbdU
2	'Confusing'	9	x4lA-M3zbdU
1	'Beautiful'	21	x4lA-M3zbdU
11	'Longwinded'	4	x4lA-M3zbdU
21	'Unconvincing'	4	x4lA-M3zbdU
26	'Obnoxious'	3	x4lA-M3zbdU
25	'OK'	21	x4lA-M3zbdU
7	'Funny'	6	x4lA-M3zbdU
9	'Ingenious'	70	7shXEFuxHAA
1	'Beautiful'	229	7shXEFuxHAA
22	'Fascinating'	143	7shXEFuxHAA
10	'Inspiring'	279	7shXEFuxHAA
25	'OK'	37	7shXEFuxHAA
24	'Persuasive'	60	7shXEFuxHAA
8	'Informative'	61	7shXEFuxHAA
23	'Jaw-dropping'	34	7shXEFuxHAA
3	'Courageous'	12	7shXEFuxHAA
2	'Confusing'	8	7shXEFuxHAA
7	'Funny'	8	7shXEFuxHAA
21	'Unconvincing'	8	7shXEFuxHAA
26	'Obnoxious'	3	7shXEFuxHAA
11	'Longwinded'	12	7shXEFuxHAA
7	'Funny'	69	NA
10	'Inspiring'	90	NA
3	'Courageous'	13	NA
9	'Ingenious'	198	NA
8	'Informative'	128	NA
2	'Confusing'	10	NA
25	'OK'	54	NA
11	'Longwinded'	14	NA
24	'Persuasive'	20	NA
22	'Fascinating'	112	NA
21	'Unconvincing'	12	NA
23	'Jaw-dropping'	55	NA
1	'Beautiful'	18	NA
26	'Obnoxious'	4	NA
23	'Jaw-dropping'	60	NA
24	'Persuasive'	288	NA
3	'Courageous'	556	NA
8	'Informative'	294	NA
10	'Inspiring'	383	NA
22	'Fascinating'	72	NA
21	'Unconvincing'	12	NA
1	'Beautiful'	25	NA
9	'Ingenious'	36	NA
7	'Funny'	7	NA
25	'OK'	30	NA
26	'Obnoxious'	6	NA
2	'Confusing'	2	NA
11	'Longwinded'	6	NA
21	'Unconvincing'	23	7UOEk-YkxdU
10	'Inspiring'	288	7UOEk-YkxdU
3	'Courageous'	342	7UOEk-YkxdU
24	'Persuasive'	59	7UOEk-YkxdU
1	'Beautiful'	245	7UOEk-YkxdU
8	'Informative'	109	7UOEk-YkxdU
22	'Fascinating'	101	7UOEk-YkxdU
25	'OK'	38	7UOEk-YkxdU
23	'Jaw-dropping'	80	7UOEk-YkxdU
26	'Obnoxious'	3	7UOEk-YkxdU
2	'Confusing'	14	7UOEk-YkxdU
11	'Longwinded'	2	7UOEk-YkxdU
9	'Ingenious'	8	7UOEk-YkxdU
7	'Funny'	0	7UOEk-YkxdU
9	'Ingenious'	427	-j2XrT0QN5A
22	'Fascinating'	385	-j2XrT0QN5A
23	'Jaw-dropping'	217	-j2XrT0QN5A
24	'Persuasive'	135	-j2XrT0QN5A
3	'Courageous'	66	-j2XrT0QN5A
10	'Inspiring'	213	-j2XrT0QN5A
8	'Informative'	278	-j2XrT0QN5A
11	'Longwinded'	9	-j2XrT0QN5A
1	'Beautiful'	39	-j2XrT0QN5A
25	'OK'	18	-j2XrT0QN5A
7	'Funny'	7	-j2XrT0QN5A
26	'Obnoxious'	4	-j2XrT0QN5A
21	'Unconvincing'	2	-j2XrT0QN5A
2	'Confusing'	3	-j2XrT0QN5A
24	'Persuasive'	276	A-QpKiU-NHo
8	'Informative'	306	A-QpKiU-NHo
10	'Inspiring'	175	A-QpKiU-NHo
22	'Fascinating'	90	A-QpKiU-NHo
9	'Ingenious'	59	A-QpKiU-NHo
23	'Jaw-dropping'	44	A-QpKiU-NHo
3	'Courageous'	61	A-QpKiU-NHo
21	'Unconvincing'	22	A-QpKiU-NHo
25	'OK'	39	A-QpKiU-NHo
2	'Confusing'	13	A-QpKiU-NHo
11	'Longwinded'	26	A-QpKiU-NHo
1	'Beautiful'	11	A-QpKiU-NHo
7	'Funny'	6	A-QpKiU-NHo
26	'Obnoxious'	5	A-QpKiU-NHo
23	'Jaw-dropping'	171	ttDM6ZtLUL4
9	'Ingenious'	349	ttDM6ZtLUL4
22	'Fascinating'	275	ttDM6ZtLUL4
25	'OK'	36	ttDM6ZtLUL4
21	'Unconvincing'	51	ttDM6ZtLUL4
8	'Informative'	89	ttDM6ZtLUL4
7	'Funny'	68	ttDM6ZtLUL4
24	'Persuasive'	30	ttDM6ZtLUL4
11	'Longwinded'	10	ttDM6ZtLUL4
10	'Inspiring'	129	ttDM6ZtLUL4
3	'Courageous'	34	ttDM6ZtLUL4
26	'Obnoxious'	38	ttDM6ZtLUL4
2	'Confusing'	26	ttDM6ZtLUL4
1	'Beautiful'	19	ttDM6ZtLUL4
3	'Courageous'	250	CTEhgUmSrro
10	'Inspiring'	316	CTEhgUmSrro
1	'Beautiful'	79	CTEhgUmSrro
23	'Jaw-dropping'	102	CTEhgUmSrro
11	'Longwinded'	7	CTEhgUmSrro
22	'Fascinating'	64	CTEhgUmSrro
24	'Persuasive'	17	CTEhgUmSrro
8	'Informative'	24	CTEhgUmSrro
7	'Funny'	27	CTEhgUmSrro
2	'Confusing'	2	CTEhgUmSrro
25	'OK'	17	CTEhgUmSrro
9	'Ingenious'	6	CTEhgUmSrro
21	'Unconvincing'	1	CTEhgUmSrro
26	'Obnoxious'	1	CTEhgUmSrro
3	'Courageous'	58	NA
10	'Inspiring'	406	NA
8	'Informative'	220	NA
24	'Persuasive'	329	NA
9	'Ingenious'	69	NA
22	'Fascinating'	47	NA
7	'Funny'	145	NA
26	'Obnoxious'	22	NA
23	'Jaw-dropping'	33	NA
25	'OK'	26	NA
21	'Unconvincing'	34	NA
1	'Beautiful'	33	NA
11	'Longwinded'	19	NA
2	'Confusing'	1	NA
21	'Unconvincing'	61	NA
24	'Persuasive'	105	NA
9	'Ingenious'	84	NA
3	'Courageous'	28	NA
1	'Beautiful'	6	NA
8	'Informative'	83	NA
10	'Inspiring'	48	NA
7	'Funny'	4	NA
25	'OK'	31	NA
22	'Fascinating'	16	NA
2	'Confusing'	11	NA
26	'Obnoxious'	9	NA
11	'Longwinded'	25	NA
23	'Jaw-dropping'	11	NA
8	'Informative'	740	LMrzdk_YnYY
22	'Fascinating'	605	LMrzdk_YnYY
10	'Inspiring'	201	LMrzdk_YnYY
1	'Beautiful'	53	LMrzdk_YnYY
24	'Persuasive'	180	LMrzdk_YnYY
9	'Ingenious'	94	LMrzdk_YnYY
11	'Longwinded'	149	LMrzdk_YnYY
2	'Confusing'	69	LMrzdk_YnYY
25	'OK'	120	LMrzdk_YnYY
23	'Jaw-dropping'	68	LMrzdk_YnYY
3	'Courageous'	18	LMrzdk_YnYY
21	'Unconvincing'	89	LMrzdk_YnYY
26	'Obnoxious'	22	LMrzdk_YnYY
7	'Funny'	10	LMrzdk_YnYY
10	'Inspiring'	108	Aa2JfigaNcs
23	'Jaw-dropping'	154	Aa2JfigaNcs
9	'Ingenious'	237	Aa2JfigaNcs
22	'Fascinating'	193	Aa2JfigaNcs
8	'Informative'	163	Aa2JfigaNcs
1	'Beautiful'	17	Aa2JfigaNcs
3	'Courageous'	7	Aa2JfigaNcs
24	'Persuasive'	29	Aa2JfigaNcs
7	'Funny'	4	Aa2JfigaNcs
11	'Longwinded'	13	Aa2JfigaNcs
25	'OK'	28	Aa2JfigaNcs
21	'Unconvincing'	12	Aa2JfigaNcs
2	'Confusing'	3	Aa2JfigaNcs
26	'Obnoxious'	3	Aa2JfigaNcs
3	'Courageous'	35	t1Z_oufuQg4
7	'Funny'	69	t1Z_oufuQg4
10	'Inspiring'	351	t1Z_oufuQg4
24	'Persuasive'	346	t1Z_oufuQg4
22	'Fascinating'	171	t1Z_oufuQg4
1	'Beautiful'	32	t1Z_oufuQg4
8	'Informative'	566	t1Z_oufuQg4
9	'Ingenious'	111	t1Z_oufuQg4
11	'Longwinded'	204	t1Z_oufuQg4
25	'OK'	490	t1Z_oufuQg4
21	'Unconvincing'	359	t1Z_oufuQg4
23	'Jaw-dropping'	15	t1Z_oufuQg4
2	'Confusing'	68	t1Z_oufuQg4
26	'Obnoxious'	73	t1Z_oufuQg4
26	'Obnoxious'	5	vEli4dfAXrM
11	'Longwinded'	16	vEli4dfAXrM
3	'Courageous'	160	vEli4dfAXrM
10	'Inspiring'	222	vEli4dfAXrM
8	'Informative'	74	vEli4dfAXrM
25	'OK'	29	vEli4dfAXrM
24	'Persuasive'	97	vEli4dfAXrM
22	'Fascinating'	27	vEli4dfAXrM
1	'Beautiful'	41	vEli4dfAXrM
23	'Jaw-dropping'	18	vEli4dfAXrM
21	'Unconvincing'	18	vEli4dfAXrM
7	'Funny'	8	vEli4dfAXrM
2	'Confusing'	10	vEli4dfAXrM
9	'Ingenious'	4	vEli4dfAXrM
23	'Jaw-dropping'	108	1QX7aoxSTAQ
1	'Beautiful'	399	1QX7aoxSTAQ
10	'Inspiring'	1001	1QX7aoxSTAQ
3	'Courageous'	496	1QX7aoxSTAQ
22	'Fascinating'	147	1QX7aoxSTAQ
21	'Unconvincing'	8	1QX7aoxSTAQ
25	'OK'	20	1QX7aoxSTAQ
24	'Persuasive'	107	1QX7aoxSTAQ
7	'Funny'	22	1QX7aoxSTAQ
8	'Informative'	63	1QX7aoxSTAQ
9	'Ingenious'	30	1QX7aoxSTAQ
11	'Longwinded'	10	1QX7aoxSTAQ
2	'Confusing'	2	1QX7aoxSTAQ
26	'Obnoxious'	4	1QX7aoxSTAQ
7	'Funny'	549	J-I2eScPkEw
25	'OK'	303	J-I2eScPkEw
9	'Ingenious'	80	J-I2eScPkEw
10	'Inspiring'	148	J-I2eScPkEw
11	'Longwinded'	120	J-I2eScPkEw
24	'Persuasive'	58	J-I2eScPkEw
8	'Informative'	231	J-I2eScPkEw
21	'Unconvincing'	300	J-I2eScPkEw
3	'Courageous'	42	J-I2eScPkEw
1	'Beautiful'	15	J-I2eScPkEw
26	'Obnoxious'	106	J-I2eScPkEw
2	'Confusing'	57	J-I2eScPkEw
22	'Fascinating'	93	J-I2eScPkEw
23	'Jaw-dropping'	25	J-I2eScPkEw
22	'Fascinating'	717	IHyR7p6_hn0
24	'Persuasive'	695	IHyR7p6_hn0
10	'Inspiring'	2355	IHyR7p6_hn0
26	'Obnoxious'	53	IHyR7p6_hn0
21	'Unconvincing'	97	IHyR7p6_hn0
11	'Longwinded'	83	IHyR7p6_hn0
3	'Courageous'	524	IHyR7p6_hn0
1	'Beautiful'	563	IHyR7p6_hn0
8	'Informative'	590	IHyR7p6_hn0
7	'Funny'	54	IHyR7p6_hn0
23	'Jaw-dropping'	147	IHyR7p6_hn0
25	'OK'	191	IHyR7p6_hn0
9	'Ingenious'	127	IHyR7p6_hn0
2	'Confusing'	21	IHyR7p6_hn0
24	'Persuasive'	577	zuAj2F54bdo
9	'Ingenious'	85	zuAj2F54bdo
10	'Inspiring'	311	zuAj2F54bdo
8	'Informative'	502	zuAj2F54bdo
3	'Courageous'	100	zuAj2F54bdo
21	'Unconvincing'	77	zuAj2F54bdo
1	'Beautiful'	31	zuAj2F54bdo
25	'OK'	84	zuAj2F54bdo
26	'Obnoxious'	42	zuAj2F54bdo
11	'Longwinded'	72	zuAj2F54bdo
22	'Fascinating'	315	zuAj2F54bdo
2	'Confusing'	26	zuAj2F54bdo
23	'Jaw-dropping'	94	zuAj2F54bdo
7	'Funny'	7	zuAj2F54bdo
23	'Jaw-dropping'	33	NA
21	'Unconvincing'	149	NA
11	'Longwinded'	70	NA
25	'OK'	136	NA
1	'Beautiful'	54	NA
7	'Funny'	401	NA
9	'Ingenious'	275	NA
22	'Fascinating'	93	NA
10	'Inspiring'	59	NA
26	'Obnoxious'	80	NA
24	'Persuasive'	25	NA
2	'Confusing'	38	NA
8	'Informative'	62	NA
3	'Courageous'	17	NA
8	'Informative'	63	NA
24	'Persuasive'	111	NA
10	'Inspiring'	187	NA
9	'Ingenious'	25	NA
1	'Beautiful'	33	NA
7	'Funny'	20	NA
11	'Longwinded'	21	NA
21	'Unconvincing'	48	NA
25	'OK'	55	NA
23	'Jaw-dropping'	19	NA
3	'Courageous'	13	NA
22	'Fascinating'	32	NA
2	'Confusing'	22	NA
26	'Obnoxious'	5	NA
8	'Informative'	109	NA
9	'Ingenious'	141	NA
23	'Jaw-dropping'	45	NA
25	'OK'	41	NA
11	'Longwinded'	17	NA
10	'Inspiring'	122	NA
22	'Fascinating'	111	NA
24	'Persuasive'	78	NA
1	'Beautiful'	21	NA
26	'Obnoxious'	29	NA
21	'Unconvincing'	14	NA
7	'Funny'	13	NA
3	'Courageous'	16	NA
2	'Confusing'	3	NA
9	'Ingenious'	137	NA
7	'Funny'	194	NA
24	'Persuasive'	220	NA
8	'Informative'	173	NA
22	'Fascinating'	155	NA
11	'Longwinded'	89	NA
21	'Unconvincing'	194	NA
10	'Inspiring'	118	NA
25	'OK'	102	NA
23	'Jaw-dropping'	40	NA
3	'Courageous'	55	NA
2	'Confusing'	80	NA
26	'Obnoxious'	55	NA
1	'Beautiful'	18	NA
10	'Inspiring'	303	NA
9	'Ingenious'	89	NA
3	'Courageous'	56	NA
23	'Jaw-dropping'	74	NA
8	'Informative'	114	NA
24	'Persuasive'	58	NA
22	'Fascinating'	97	NA
7	'Funny'	13	NA
1	'Beautiful'	22	NA
11	'Longwinded'	10	NA
25	'OK'	11	NA
21	'Unconvincing'	13	NA
26	'Obnoxious'	7	NA
2	'Confusing'	14	NA
10	'Inspiring'	163	3lxyi_3CGrk
8	'Informative'	98	3lxyi_3CGrk
11	'Longwinded'	23	3lxyi_3CGrk
1	'Beautiful'	6	3lxyi_3CGrk
24	'Persuasive'	206	3lxyi_3CGrk
25	'OK'	25	3lxyi_3CGrk
21	'Unconvincing'	11	3lxyi_3CGrk
9	'Ingenious'	10	3lxyi_3CGrk
22	'Fascinating'	23	3lxyi_3CGrk
3	'Courageous'	66	3lxyi_3CGrk
2	'Confusing'	7	3lxyi_3CGrk
23	'Jaw-dropping'	6	3lxyi_3CGrk
26	'Obnoxious'	3	3lxyi_3CGrk
7	'Funny'	0	3lxyi_3CGrk
1	'Beautiful'	480	WFCvkkDSfIU
23	'Jaw-dropping'	669	WFCvkkDSfIU
22	'Fascinating'	879	WFCvkkDSfIU
25	'OK'	37	WFCvkkDSfIU
21	'Unconvincing'	6	WFCvkkDSfIU
8	'Informative'	364	WFCvkkDSfIU
9	'Ingenious'	233	WFCvkkDSfIU
10	'Inspiring'	224	WFCvkkDSfIU
24	'Persuasive'	39	WFCvkkDSfIU
7	'Funny'	8	WFCvkkDSfIU
11	'Longwinded'	8	WFCvkkDSfIU
2	'Confusing'	14	WFCvkkDSfIU
3	'Courageous'	8	WFCvkkDSfIU
26	'Obnoxious'	3	WFCvkkDSfIU
1	'Beautiful'	115	Ji0EWJd-GZQ
10	'Inspiring'	84	Ji0EWJd-GZQ
3	'Courageous'	26	Ji0EWJd-GZQ
25	'OK'	31	Ji0EWJd-GZQ
24	'Persuasive'	21	Ji0EWJd-GZQ
26	'Obnoxious'	19	Ji0EWJd-GZQ
9	'Ingenious'	3	Ji0EWJd-GZQ
11	'Longwinded'	4	Ji0EWJd-GZQ
21	'Unconvincing'	8	Ji0EWJd-GZQ
8	'Informative'	5	Ji0EWJd-GZQ
23	'Jaw-dropping'	9	Ji0EWJd-GZQ
22	'Fascinating'	6	Ji0EWJd-GZQ
2	'Confusing'	2	Ji0EWJd-GZQ
7	'Funny'	0	Ji0EWJd-GZQ
22	'Fascinating'	364	NA
24	'Persuasive'	364	NA
9	'Ingenious'	276	NA
10	'Inspiring'	234	NA
8	'Informative'	498	NA
25	'OK'	38	NA
11	'Longwinded'	6	NA
23	'Jaw-dropping'	272	NA
2	'Confusing'	11	NA
21	'Unconvincing'	31	NA
3	'Courageous'	30	NA
26	'Obnoxious'	6	NA
1	'Beautiful'	9	NA
7	'Funny'	1	NA
10	'Inspiring'	105	NA
1	'Beautiful'	69	NA
23	'Jaw-dropping'	20	NA
9	'Ingenious'	13	NA
24	'Persuasive'	14	NA
3	'Courageous'	38	NA
22	'Fascinating'	21	NA
8	'Informative'	7	NA
7	'Funny'	6	NA
25	'OK'	9	NA
21	'Unconvincing'	1	NA
11	'Longwinded'	2	NA
26	'Obnoxious'	1	NA
2	'Confusing'	1	NA
10	'Inspiring'	73	gv1ApCmctVQ
8	'Informative'	85	gv1ApCmctVQ
9	'Ingenious'	167	gv1ApCmctVQ
23	'Jaw-dropping'	27	gv1ApCmctVQ
21	'Unconvincing'	24	gv1ApCmctVQ
24	'Persuasive'	36	gv1ApCmctVQ
25	'OK'	23	gv1ApCmctVQ
11	'Longwinded'	3	gv1ApCmctVQ
22	'Fascinating'	42	gv1ApCmctVQ
1	'Beautiful'	2	gv1ApCmctVQ
26	'Obnoxious'	7	gv1ApCmctVQ
3	'Courageous'	8	gv1ApCmctVQ
2	'Confusing'	7	gv1ApCmctVQ
7	'Funny'	1	gv1ApCmctVQ
21	'Unconvincing'	322	2Oe6HUgrRlQ
9	'Ingenious'	474	2Oe6HUgrRlQ
10	'Inspiring'	1302	2Oe6HUgrRlQ
7	'Funny'	258	2Oe6HUgrRlQ
3	'Courageous'	519	2Oe6HUgrRlQ
23	'Jaw-dropping'	104	2Oe6HUgrRlQ
24	'Persuasive'	1070	2Oe6HUgrRlQ
8	'Informative'	432	2Oe6HUgrRlQ
22	'Fascinating'	685	2Oe6HUgrRlQ
25	'OK'	120	2Oe6HUgrRlQ
1	'Beautiful'	217	2Oe6HUgrRlQ
11	'Longwinded'	68	2Oe6HUgrRlQ
26	'Obnoxious'	101	2Oe6HUgrRlQ
2	'Confusing'	36	2Oe6HUgrRlQ
24	'Persuasive'	279	VM7HQ_zbdIw
8	'Informative'	600	VM7HQ_zbdIw
23	'Jaw-dropping'	110	VM7HQ_zbdIw
10	'Inspiring'	63	VM7HQ_zbdIw
22	'Fascinating'	104	VM7HQ_zbdIw
25	'OK'	95	VM7HQ_zbdIw
3	'Courageous'	158	VM7HQ_zbdIw
11	'Longwinded'	14	VM7HQ_zbdIw
21	'Unconvincing'	24	VM7HQ_zbdIw
26	'Obnoxious'	9	VM7HQ_zbdIw
2	'Confusing'	13	VM7HQ_zbdIw
7	'Funny'	5	VM7HQ_zbdIw
9	'Ingenious'	14	VM7HQ_zbdIw
1	'Beautiful'	11	VM7HQ_zbdIw
10	'Inspiring'	516	9h2dF-IsH0I
24	'Persuasive'	1210	9h2dF-IsH0I
3	'Courageous'	389	9h2dF-IsH0I
8	'Informative'	1430	9h2dF-IsH0I
22	'Fascinating'	202	9h2dF-IsH0I
23	'Jaw-dropping'	284	9h2dF-IsH0I
26	'Obnoxious'	20	9h2dF-IsH0I
2	'Confusing'	16	9h2dF-IsH0I
25	'OK'	38	9h2dF-IsH0I
1	'Beautiful'	33	9h2dF-IsH0I
9	'Ingenious'	72	9h2dF-IsH0I
7	'Funny'	25	9h2dF-IsH0I
11	'Longwinded'	21	9h2dF-IsH0I
21	'Unconvincing'	37	9h2dF-IsH0I
23	'Jaw-dropping'	53	1pq5jnM1C-A
8	'Informative'	930	1pq5jnM1C-A
25	'OK'	123	1pq5jnM1C-A
24	'Persuasive'	390	1pq5jnM1C-A
10	'Inspiring'	227	1pq5jnM1C-A
11	'Longwinded'	40	1pq5jnM1C-A
21	'Unconvincing'	20	1pq5jnM1C-A
22	'Fascinating'	281	1pq5jnM1C-A
1	'Beautiful'	37	1pq5jnM1C-A
3	'Courageous'	40	1pq5jnM1C-A
7	'Funny'	42	1pq5jnM1C-A
9	'Ingenious'	118	1pq5jnM1C-A
2	'Confusing'	13	1pq5jnM1C-A
26	'Obnoxious'	22	1pq5jnM1C-A
23	'Jaw-dropping'	32	NA
3	'Courageous'	19	NA
22	'Fascinating'	193	NA
25	'OK'	92	NA
21	'Unconvincing'	44	NA
11	'Longwinded'	35	NA
9	'Ingenious'	106	NA
8	'Informative'	146	NA
7	'Funny'	41	NA
2	'Confusing'	32	NA
10	'Inspiring'	40	NA
1	'Beautiful'	43	NA
24	'Persuasive'	10	NA
26	'Obnoxious'	24	NA
24	'Persuasive'	59	Kqm9AEvJgxU
8	'Informative'	135	Kqm9AEvJgxU
10	'Inspiring'	102	Kqm9AEvJgxU
21	'Unconvincing'	24	Kqm9AEvJgxU
9	'Ingenious'	106	Kqm9AEvJgxU
23	'Jaw-dropping'	29	Kqm9AEvJgxU
7	'Funny'	23	Kqm9AEvJgxU
22	'Fascinating'	80	Kqm9AEvJgxU
1	'Beautiful'	7	Kqm9AEvJgxU
25	'OK'	26	Kqm9AEvJgxU
3	'Courageous'	16	Kqm9AEvJgxU
2	'Confusing'	16	Kqm9AEvJgxU
11	'Longwinded'	17	Kqm9AEvJgxU
26	'Obnoxious'	10	Kqm9AEvJgxU
22	'Fascinating'	534	Q80MfH7xPPE
24	'Persuasive'	362	Q80MfH7xPPE
10	'Inspiring'	745	Q80MfH7xPPE
3	'Courageous'	62	Q80MfH7xPPE
8	'Informative'	408	Q80MfH7xPPE
26	'Obnoxious'	18	Q80MfH7xPPE
11	'Longwinded'	72	Q80MfH7xPPE
9	'Ingenious'	123	Q80MfH7xPPE
23	'Jaw-dropping'	51	Q80MfH7xPPE
21	'Unconvincing'	132	Q80MfH7xPPE
25	'OK'	215	Q80MfH7xPPE
1	'Beautiful'	135	Q80MfH7xPPE
7	'Funny'	33	Q80MfH7xPPE
2	'Confusing'	52	Q80MfH7xPPE
8	'Informative'	384	OhYvDS7q_V8
25	'OK'	80	OhYvDS7q_V8
11	'Longwinded'	79	OhYvDS7q_V8
22	'Fascinating'	342	OhYvDS7q_V8
26	'Obnoxious'	20	OhYvDS7q_V8
21	'Unconvincing'	45	OhYvDS7q_V8
10	'Inspiring'	154	OhYvDS7q_V8
23	'Jaw-dropping'	223	OhYvDS7q_V8
9	'Ingenious'	209	OhYvDS7q_V8
1	'Beautiful'	44	OhYvDS7q_V8
24	'Persuasive'	55	OhYvDS7q_V8
3	'Courageous'	10	OhYvDS7q_V8
2	'Confusing'	11	OhYvDS7q_V8
7	'Funny'	11	OhYvDS7q_V8
23	'Jaw-dropping'	112	c6mhFgAjqwA
10	'Inspiring'	479	c6mhFgAjqwA
24	'Persuasive'	52	c6mhFgAjqwA
1	'Beautiful'	74	c6mhFgAjqwA
3	'Courageous'	349	c6mhFgAjqwA
8	'Informative'	24	c6mhFgAjqwA
7	'Funny'	59	c6mhFgAjqwA
22	'Fascinating'	93	c6mhFgAjqwA
25	'OK'	28	c6mhFgAjqwA
21	'Unconvincing'	13	c6mhFgAjqwA
26	'Obnoxious'	9	c6mhFgAjqwA
9	'Ingenious'	14	c6mhFgAjqwA
11	'Longwinded'	14	c6mhFgAjqwA
2	'Confusing'	2	c6mhFgAjqwA
3	'Courageous'	1659	iUbfRzxNy20
10	'Inspiring'	960	iUbfRzxNy20
8	'Informative'	359	iUbfRzxNy20
24	'Persuasive'	382	iUbfRzxNy20
22	'Fascinating'	175	iUbfRzxNy20
23	'Jaw-dropping'	154	iUbfRzxNy20
9	'Ingenious'	41	iUbfRzxNy20
21	'Unconvincing'	21	iUbfRzxNy20
1	'Beautiful'	120	iUbfRzxNy20
25	'OK'	46	iUbfRzxNy20
11	'Longwinded'	25	iUbfRzxNy20
26	'Obnoxious'	4	iUbfRzxNy20
7	'Funny'	20	iUbfRzxNy20
2	'Confusing'	4	iUbfRzxNy20
24	'Persuasive'	176	vw5HJhIlJp4
10	'Inspiring'	400	vw5HJhIlJp4
1	'Beautiful'	64	vw5HJhIlJp4
25	'OK'	27	vw5HJhIlJp4
11	'Longwinded'	10	vw5HJhIlJp4
8	'Informative'	90	vw5HJhIlJp4
3	'Courageous'	108	vw5HJhIlJp4
7	'Funny'	11	vw5HJhIlJp4
23	'Jaw-dropping'	25	vw5HJhIlJp4
21	'Unconvincing'	16	vw5HJhIlJp4
22	'Fascinating'	50	vw5HJhIlJp4
9	'Ingenious'	11	vw5HJhIlJp4
26	'Obnoxious'	7	vw5HJhIlJp4
2	'Confusing'	2	vw5HJhIlJp4
23	'Jaw-dropping'	258	NA
22	'Fascinating'	316	NA
10	'Inspiring'	576	NA
3	'Courageous'	67	NA
9	'Ingenious'	522	NA
24	'Persuasive'	100	NA
1	'Beautiful'	273	NA
7	'Funny'	96	NA
8	'Informative'	103	NA
25	'OK'	31	NA
2	'Confusing'	8	NA
11	'Longwinded'	9	NA
26	'Obnoxious'	30	NA
21	'Unconvincing'	7	NA
9	'Ingenious'	363	9UiK4llJOXc
22	'Fascinating'	266	9UiK4llJOXc
8	'Informative'	333	9UiK4llJOXc
10	'Inspiring'	81	9UiK4llJOXc
25	'OK'	55	9UiK4llJOXc
7	'Funny'	29	9UiK4llJOXc
23	'Jaw-dropping'	66	9UiK4llJOXc
3	'Courageous'	9	9UiK4llJOXc
24	'Persuasive'	40	9UiK4llJOXc
11	'Longwinded'	18	9UiK4llJOXc
21	'Unconvincing'	14	9UiK4llJOXc
1	'Beautiful'	17	9UiK4llJOXc
26	'Obnoxious'	12	9UiK4llJOXc
2	'Confusing'	5	9UiK4llJOXc
21	'Unconvincing'	217	LjAsM1vAhW0
24	'Persuasive'	834	LjAsM1vAhW0
3	'Courageous'	667	LjAsM1vAhW0
22	'Fascinating'	257	LjAsM1vAhW0
11	'Longwinded'	62	LjAsM1vAhW0
25	'OK'	148	LjAsM1vAhW0
10	'Inspiring'	923	LjAsM1vAhW0
23	'Jaw-dropping'	122	LjAsM1vAhW0
8	'Informative'	343	LjAsM1vAhW0
2	'Confusing'	21	LjAsM1vAhW0
7	'Funny'	17	LjAsM1vAhW0
26	'Obnoxious'	45	LjAsM1vAhW0
1	'Beautiful'	124	LjAsM1vAhW0
9	'Ingenious'	63	LjAsM1vAhW0
